"","game_str","home_team","away_team","at_bat","play_per_game","inning","top_bottom_inning","pitcher","catcher","first_base","second_base","third_base","shortstop","left_field","center_field","right_field","batter","first_baserunner","second_baserunner","third_baserunner"
"1","1903_28_TeamNF_TeamA2","TeamA2","TeamNF",1,1,1,"Top",2302,1195,2526,1557,2382,1181,1725,1751,2837,8012,0,0,0
"2","1903_28_TeamNF_TeamA2","TeamA2","TeamNF",1,2,1,"Top",2302,1195,2526,1557,2382,1181,1725,1751,2837,8012,0,0,0
"3","1903_28_TeamNF_TeamA2","TeamA2","TeamNF",1,3,1,"Top",2302,1195,2526,1557,2382,1181,1725,1751,2837,8012,0,0,0
"4","1903_28_TeamNF_TeamA2","TeamA2","TeamNF",1,4,1,"Top",2302,1195,2526,1557,2382,1181,1725,1751,2837,8012,0,0,0
"5","1903_28_TeamNF_TeamA2","TeamA2","TeamNF",1,5,1,"Top",2302,1195,2526,1557,2382,1181,1725,1751,2837,8012,0,0,0
"6","1903_28_TeamNF_TeamA2","TeamA2","TeamNF",1,6,1,"Top",2302,1195,2526,1557,2382,1181,1725,1751,2837,8012,0,0,0
"7","1903_28_TeamNF_TeamA2","TeamA2","TeamNF",1,7,1,"Top",2302,1195,2526,1557,2382,1181,1725,1751,2837,8012,0,0,0
"8","1903_28_TeamNF_TeamA2","TeamA2","TeamNF",1,8,1,"Top",2302,1195,2526,1557,2382,1181,1725,1751,2837,8012,0,0,0
"9","1903_28_TeamNF_TeamA2","TeamA2","TeamNF",1,9,1,"Top",2302,1195,2526,1557,2382,1181,1725,1751,2837,8012,0,0,0
"10","1903_28_TeamNF_TeamA2","TeamA2","TeamNF",2,10,1,"Top",2302,1195,2526,1557,2382,1181,1725,1751,2837,4974,8012,0,0
"11","1903_28_TeamNF_TeamA2","TeamA2","TeamNF",2,11,1,"Top",2302,1195,2526,1557,2382,1181,1725,1751,2837,4974,8012,0,0
"12","1903_28_TeamNF_TeamA2","TeamA2","TeamNF",2,12,1,"Top",2302,1195,2526,1557,2382,1181,1725,1751,2837,4974,8012,0,0
"13","1903_28_TeamNF_TeamA2","TeamA2","TeamNF",2,13,1,"Top",2302,1195,2526,1557,2382,1181,1725,1751,2837,4974,8012,0,0
