"","game_str","home_team","away_team","at_bat","play_per_game","inning","top_bottom_inning","pitcher","catcher","first_base","second_base","third_base","shortstop","left_field","center_field","right_field","batter","first_baserunner","second_baserunner","third_baserunner"
"1","1903_11_TeamNC_TeamA1","TeamA1","TeamNC",1,1,1,"Top",2007,1955,1009,2386,2148,1181,1185,2766,2837,5654,0,0,0
"2","1903_11_TeamNC_TeamA1","TeamA1","TeamNC",1,2,1,"Top",2007,1955,1009,2386,2148,1181,1185,2766,2837,5654,0,0,0
"3","1903_11_TeamNC_TeamA1","TeamA1","TeamNC",2,3,1,"Top",2007,1955,1009,2386,2148,1181,1185,2766,2837,7831,0,0,0
"4","1903_11_TeamNC_TeamA1","TeamA1","TeamNC",2,4,1,"Top",2007,1955,1009,2386,2148,1181,1185,2766,2837,7831,0,0,0
"5","1903_11_TeamNC_TeamA1","TeamA1","TeamNC",2,5,1,"Top",2007,1955,1009,2386,2148,1181,1185,2766,2837,7831,0,0,0
"6","1903_11_TeamNC_TeamA1","TeamA1","TeamNC",2,6,1,"Top",2007,1955,1009,2386,2148,1181,1185,2766,2837,7831,0,0,0
"7","1903_11_TeamNC_TeamA1","TeamA1","TeamNC",2,7,1,"Top",2007,1955,1009,2386,2148,1181,1185,2766,2837,7831,0,0,0
"8","1903_11_TeamNC_TeamA1","TeamA1","TeamNC",2,8,1,"Top",2007,1955,1009,2386,2148,1181,1185,2766,2837,7831,0,0,0
"9","1903_11_TeamNC_TeamA1","TeamA1","TeamNC",2,9,1,"Top",2007,1955,1009,2386,2148,1181,1185,2766,2837,7831,0,0,0
"10","1903_11_TeamNC_TeamA1","TeamA1","TeamNC",3,10,1,"Top",2007,1955,1009,2386,2148,1181,1185,2766,2837,6815,0,0,0
"11","1903_11_TeamNC_TeamA1","TeamA1","TeamNC",3,11,1,"Top",2007,1955,1009,2386,2148,1181,1185,2766,2837,6815,0,0,0
"12","1903_11_TeamNC_TeamA1","TeamA1","TeamNC",4,12,1,"Bottom",6316,7725,4507,7831,8618,3748,5654,3452,6815,1181,0,0,0
"13","1903_11_TeamNC_TeamA1","TeamA1","TeamNC",4,13,1,"Bottom",6316,7725,4507,7831,8618,3748,5654,3452,6815,1181,0,0,0
"14","1903_11_TeamNC_TeamA1","TeamA1","TeamNC",5,14,1,"Bottom",6316,7725,4507,7831,8618,3748,5654,3452,6815,2386,0,0,0
"15","1903_11_TeamNC_TeamA1","TeamA1","TeamNC",5,15,1,"Bottom",6316,7725,4507,7831,8618,3748,5654,3452,6815,2386,0,0,0
"16","1903_11_TeamNC_TeamA1","TeamA1","TeamNC",6,16,1,"Bottom",6316,7725,4507,7831,8618,3748,5654,3452,6815,1009,0,0,0
"17","1903_11_TeamNC_TeamA1","TeamA1","TeamNC",6,17,1,"Bottom",6316,7725,4507,7831,8618,3748,5654,3452,6815,1009,0,0,0
"18","1903_11_TeamNC_TeamA1","TeamA1","TeamNC",7,18,2,"Top",2007,1955,1009,2386,2148,1181,1185,2766,2837,8618,0,0,0
"19","1903_11_TeamNC_TeamA1","TeamA1","TeamNC",7,19,2,"Top",2007,1955,1009,2386,2148,1181,1185,2766,2837,8618,0,0,0
"20","1903_11_TeamNC_TeamA1","TeamA1","TeamNC",7,20,2,"Top",2007,1955,1009,2386,2148,1181,1185,2766,2837,8618,0,0,0
"21","1903_11_TeamNC_TeamA1","TeamA1","TeamNC",7,21,2,"Top",2007,1955,1009,2386,2148,1181,1185,2766,2837,8618,0,0,0
"22","1903_11_TeamNC_TeamA1","TeamA1","TeamNC",8,22,2,"Top",2007,1955,1009,2386,2148,1181,1185,2766,2837,4507,8618,0,0
"23","1903_11_TeamNC_TeamA1","TeamA1","TeamNC",8,23,2,"Top",2007,1955,1009,2386,2148,1181,1185,2766,2837,4507,8618,0,0
"24","1903_11_TeamNC_TeamA1","TeamA1","TeamNC",8,24,2,"Top",2007,1955,1009,2386,2148,1181,1185,2766,2837,4507,8618,0,0
"25","1903_11_TeamNC_TeamA1","TeamA1","TeamNC",9,25,2,"Top",2007,1955,1009,2386,2148,1181,1185,2766,2837,7725,8618,0,0
