"","game_str","home_team","away_team","at_bat","play_per_game","inning","top_bottom_inning","pitcher","catcher","first_base","second_base","third_base","shortstop","left_field","center_field","right_field","batter","first_baserunner","second_baserunner","third_baserunner"
"1","1900_07_TeamKL_TeamB","TeamB","TeamKL",NA,1,1,"Top",2060,2456,2196,1201,2653,2614,2488,1450,2279,6995,0,0,0
"2","1900_07_TeamKL_TeamB","TeamB","TeamKL",NA,2,1,"Top",2060,2456,2196,1201,2653,2614,2488,1450,2279,6995,0,0,0
"3","1900_07_TeamKL_TeamB","TeamB","TeamKL",NA,3,1,"Top",2060,2456,2196,1201,2653,2614,2488,1450,2279,6995,0,0,0
"4","1900_07_TeamKL_TeamB","TeamB","TeamKL",NA,4,1,"Top",2060,2456,2196,1201,2653,2614,2488,1450,2279,6995,0,0,0
"5","1900_07_TeamKL_TeamB","TeamB","TeamKL",NA,5,1,"Top",2060,2456,2196,1201,2653,2614,2488,1450,2279,6995,0,0,0
"6","1900_07_TeamKL_TeamB","TeamB","TeamKL",NA,6,1,"Top",2060,2456,2196,1201,2653,2614,2488,1450,2279,3833,0,0,0
"7","1900_07_TeamKL_TeamB","TeamB","TeamKL",NA,7,1,"Top",2060,2456,2196,1201,2653,2614,2488,1450,2279,3833,0,0,0
"8","1900_07_TeamKL_TeamB","TeamB","TeamKL",NA,8,1,"Top",2060,2456,2196,1201,2653,2614,2488,1450,2279,3833,0,0,0
"9","1900_07_TeamKL_TeamB","TeamB","TeamKL",NA,9,1,"Top",2060,2456,2196,1201,2653,2614,2488,1450,2279,6242,0,0,0
"10","1900_07_TeamKL_TeamB","TeamB","TeamKL",NA,10,1,"Top",2060,2456,2196,1201,2653,2614,2488,1450,2279,6242,0,0,0
"11","1900_07_TeamKL_TeamB","TeamB","TeamKL",NA,11,1,"Top",2060,2456,2196,1201,2653,2614,2488,1450,2279,6242,0,0,0
"12","1900_07_TeamKL_TeamB","TeamB","TeamKL",NA,12,1,"Bottom",5058,4884,5458,3295,6084,6242,3833,6995,6641,1201,0,0,0
"13","1900_07_TeamKL_TeamB","TeamB","TeamKL",NA,13,1,"Bottom",5058,4884,5458,3295,6084,6242,3833,6995,6641,1201,0,0,0
"14","1900_07_TeamKL_TeamB","TeamB","TeamKL",NA,14,1,"Bottom",5058,4884,5458,3295,6084,6242,3833,6995,6641,1201,0,0,0
"15","1900_07_TeamKL_TeamB","TeamB","TeamKL",NA,15,1,"Bottom",5058,4884,5458,3295,6084,6242,3833,6995,6641,1201,0,0,0
