"","game_str","home_team","away_team","at_bat","play_per_game","inning","top_bottom_inning","pitcher","catcher","first_base","second_base","third_base","shortstop","left_field","center_field","right_field","batter","first_baserunner","second_baserunner","third_baserunner"
"1","1902_15_TeamMK_TeamB","TeamB","TeamMK",1,1,1,"Top",2359,2925,1918,1607,2653,1650,2183,1180,1124,5191,0,0,0
"2","1902_15_TeamMK_TeamB","TeamB","TeamMK",1,2,1,"Top",2359,2925,1918,1607,2653,1650,2183,1180,1124,5191,0,0,0
"3","1902_15_TeamMK_TeamB","TeamB","TeamMK",1,3,1,"Top",2359,2925,1918,1607,2653,1650,2183,1180,1124,5191,0,0,0
"4","1902_15_TeamMK_TeamB","TeamB","TeamMK",1,4,1,"Top",2359,2925,1918,1607,2653,1650,2183,1180,1124,5191,0,0,0
"5","1902_15_TeamMK_TeamB","TeamB","TeamMK",2,5,1,"Top",2359,2925,1918,1607,2653,1650,2183,1180,1124,4886,0,5191,0
"6","1902_15_TeamMK_TeamB","TeamB","TeamMK",2,6,1,"Top",2359,2925,1918,1607,2653,1650,2183,1180,1124,4886,0,5191,0
"7","1902_15_TeamMK_TeamB","TeamB","TeamMK",3,7,1,"Top",2359,2925,1918,1607,2653,1650,2183,1180,1124,4581,4886,0,5191
"8","1902_15_TeamMK_TeamB","TeamB","TeamMK",3,8,1,"Top",2359,2925,1918,1607,2653,1650,2183,1180,1124,4581,4886,0,5191
"9","1902_15_TeamMK_TeamB","TeamB","TeamMK",4,9,1,"Top",2359,2925,1918,1607,2653,1650,2183,1180,1124,9691,0,4581,4886
"10","1902_15_TeamMK_TeamB","TeamB","TeamMK",4,10,1,"Top",2359,2925,1918,1607,2653,1650,2183,1180,1124,9691,0,4581,4886
"11","1902_15_TeamMK_TeamB","TeamB","TeamMK",4,11,1,"Top",2359,2925,1918,1607,2653,1650,2183,1180,1124,9691,0,4581,4886
"12","1902_15_TeamMK_TeamB","TeamB","TeamMK",5,12,1,"Top",2359,2925,1918,1607,2653,1650,2183,1180,1124,5921,9691,4581,4886
"13","1902_15_TeamMK_TeamB","TeamB","TeamMK",5,13,1,"Top",2359,2925,1918,1607,2653,1650,2183,1180,1124,5921,9691,4581,4886
"14","1902_15_TeamMK_TeamB","TeamB","TeamMK",5,14,1,"Top",2359,2925,1918,1607,2653,1650,2183,1180,1124,5921,9691,4581,4886
"15","1902_15_TeamMK_TeamB","TeamB","TeamMK",5,15,1,"Top",2359,2925,1918,1607,2653,1650,2183,1180,1124,5921,9691,4581,4886
"16","1902_15_TeamMK_TeamB","TeamB","TeamMK",6,16,1,"Top",2359,2925,1918,1607,2653,1650,2183,1180,1124,7226,9691,4581,4886
"17","1902_15_TeamMK_TeamB","TeamB","TeamMK",6,17,1,"Top",2359,2925,1918,1607,2653,1650,2183,1180,1124,7226,9691,4581,4886
"18","1902_15_TeamMK_TeamB","TeamB","TeamMK",7,18,1,"Top",2359,2925,1918,1607,2653,1650,2183,1180,1124,6996,9691,4581,0
"19","1902_15_TeamMK_TeamB","TeamB","TeamMK",7,19,1,"Top",2359,2925,1918,1607,2653,1650,2183,1180,1124,6996,9691,4581,0
"20","1902_15_TeamMK_TeamB","TeamB","TeamMK",7,20,1,"Top",2359,2925,1918,1607,2653,1650,2183,1180,1124,6996,9691,4581,0
"21","1902_15_TeamMK_TeamB","TeamB","TeamMK",8,21,1,"Bottom",5258,7226,9691,6996,4744,8742,4886,5191,4581,2183,0,0,0
"22","1902_15_TeamMK_TeamB","TeamB","TeamMK",8,22,1,"Bottom",5258,7226,9691,6996,4744,8742,4886,5191,4581,2183,0,0,0
"23","1902_15_TeamMK_TeamB","TeamB","TeamMK",8,23,1,"Bottom",5258,7226,9691,6996,4744,8742,4886,5191,4581,2183,0,0,0
"24","1902_15_TeamMK_TeamB","TeamB","TeamMK",8,24,1,"Bottom",5258,7226,9691,6996,4744,8742,4886,5191,4581,2183,0,0,0
"25","1902_15_TeamMK_TeamB","TeamB","TeamMK",9,25,1,"Bottom",5258,7226,9691,6996,4744,8742,4886,5191,4581,1607,0,0,0
"26","1902_15_TeamMK_TeamB","TeamB","TeamMK",9,26,1,"Bottom",5258,7226,9691,6996,4744,8742,4886,5191,4581,1607,0,0,0
"27","1902_15_TeamMK_TeamB","TeamB","TeamMK",9,27,1,"Bottom",5258,7226,9691,6996,4744,8742,4886,5191,4581,1607,0,0,0
"28","1902_15_TeamMK_TeamB","TeamB","TeamMK",9,28,1,"Bottom",5258,7226,9691,6996,4744,8742,4886,5191,4581,1607,0,0,0
"29","1902_15_TeamMK_TeamB","TeamB","TeamMK",10,29,1,"Bottom",5258,7226,9691,6996,4744,8742,4886,5191,4581,2653,0,0,0
"30","1902_15_TeamMK_TeamB","TeamB","TeamMK",10,30,1,"Bottom",5258,7226,9691,6996,4744,8742,4886,5191,4581,2653,0,0,0
"31","1902_15_TeamMK_TeamB","TeamB","TeamMK",10,31,1,"Bottom",5258,7226,9691,6996,4744,8742,4886,5191,4581,2653,0,0,0
"32","1902_15_TeamMK_TeamB","TeamB","TeamMK",10,32,1,"Bottom",5258,7226,9691,6996,4744,8742,4886,5191,4581,2653,0,0,0
