"","game_str","home_team","away_team","at_bat","play_per_game","inning","top_bottom_inning","pitcher","catcher","first_base","second_base","third_base","shortstop","left_field","center_field","right_field","batter","first_baserunner","second_baserunner","third_baserunner"
"1","1901_06_TeamLI_TeamA3","TeamA3","TeamLI",NA,1,1,"Top",2322,2232,1119,1693,1591,1959,1721,2320,1851,9460,0,0,0
"2","1901_06_TeamLI_TeamA3","TeamA3","TeamLI",NA,2,1,"Top",2322,2232,1119,1693,1591,1959,1721,2320,1851,9460,0,0,0
"3","1901_06_TeamLI_TeamA3","TeamA3","TeamLI",NA,3,1,"Top",2322,2232,1119,1693,1591,1959,1721,2320,1851,9460,0,0,0
"4","1901_06_TeamLI_TeamA3","TeamA3","TeamLI",NA,4,1,"Top",2322,2232,1119,1693,1591,1959,1721,2320,1851,9389,0,0,0
"5","1901_06_TeamLI_TeamA3","TeamA3","TeamLI",NA,5,1,"Top",2322,2232,1119,1693,1591,1959,1721,2320,1851,9389,0,0,0
"6","1901_06_TeamLI_TeamA3","TeamA3","TeamLI",NA,6,1,"Top",2322,2232,1119,1693,1591,1959,1721,2320,1851,9389,0,0,0
"7","1901_06_TeamLI_TeamA3","TeamA3","TeamLI",NA,7,1,"Top",2322,2232,1119,1693,1591,1959,1721,2320,1851,9907,9389,0,0
"8","1901_06_TeamLI_TeamA3","TeamA3","TeamLI",NA,8,1,"Top",2322,2232,1119,1693,1591,1959,1721,2320,1851,9907,9389,0,0
"9","1901_06_TeamLI_TeamA3","TeamA3","TeamLI",NA,9,1,"Top",2322,2232,1119,1693,1591,1959,1721,2320,1851,9907,9389,0,0
"10","1901_06_TeamLI_TeamA3","TeamA3","TeamLI",NA,10,1,"Top",2322,2232,1119,1693,1591,1959,1721,2320,1851,9907,9389,0,0
"11","1901_06_TeamLI_TeamA3","TeamA3","TeamLI",NA,11,1,"Top",2322,2232,1119,1693,1591,1959,1721,2320,1851,9907,9389,0,0
"12","1901_06_TeamLI_TeamA3","TeamA3","TeamLI",NA,12,1,"Top",2322,2232,1119,1693,1591,1959,1721,2320,1851,4745,9907,9389,0
"13","1901_06_TeamLI_TeamA3","TeamA3","TeamLI",NA,13,1,"Top",2322,2232,1119,1693,1591,1959,1721,2320,1851,4745,9907,9389,0
"14","1901_06_TeamLI_TeamA3","TeamA3","TeamLI",NA,14,1,"Top",2322,2232,1119,1693,1591,1959,1721,2320,1851,4745,9907,9389,0
"15","1901_06_TeamLI_TeamA3","TeamA3","TeamLI",NA,15,1,"Bottom",5781,7385,4745,9389,5656,3326,5569,9460,9907,2320,0,0,0
"16","1901_06_TeamLI_TeamA3","TeamA3","TeamLI",NA,16,1,"Bottom",5781,7385,4745,9389,5656,3326,5569,9460,9907,2320,0,0,0
"17","1901_06_TeamLI_TeamA3","TeamA3","TeamLI",NA,17,1,"Bottom",5781,7385,4745,9389,5656,3326,5569,9460,9907,1959,0,2320,0
"18","1901_06_TeamLI_TeamA3","TeamA3","TeamLI",NA,18,1,"Bottom",5781,7385,4745,9389,5656,3326,5569,9460,9907,1959,0,2320,0
"19","1901_06_TeamLI_TeamA3","TeamA3","TeamLI",NA,19,1,"Bottom",5781,7385,4745,9389,5656,3326,5569,9460,9907,1693,0,2320,0
"20","1901_06_TeamLI_TeamA3","TeamA3","TeamLI",NA,20,1,"Bottom",5781,7385,4745,9389,5656,3326,5569,9460,9907,1693,0,2320,0
"21","1901_06_TeamLI_TeamA3","TeamA3","TeamLI",NA,21,1,"Bottom",5781,7385,4745,9389,5656,3326,5569,9460,9907,1851,0,2320,0
"22","1901_06_TeamLI_TeamA3","TeamA3","TeamLI",NA,22,1,"Bottom",5781,7385,4745,9389,5656,3326,5569,9460,9907,1851,0,2320,0
"23","1901_06_TeamLI_TeamA3","TeamA3","TeamLI",NA,23,1,"Bottom",5781,7385,4745,9389,5656,3326,5569,9460,9907,1851,0,2320,0
"24","1901_06_TeamLI_TeamA3","TeamA3","TeamLI",NA,24,1,"Bottom",5781,7385,4745,9389,5656,3326,5569,9460,9907,1851,0,2320,0
"25","1901_06_TeamLI_TeamA3","TeamA3","TeamLI",NA,25,2,"Top",2322,2232,1119,1693,1591,1959,1721,2320,1851,5569,0,0,0
"26","1901_06_TeamLI_TeamA3","TeamA3","TeamLI",NA,26,2,"Top",2322,2232,1119,1693,1591,1959,1721,2320,1851,5569,0,0,0
"27","1901_06_TeamLI_TeamA3","TeamA3","TeamLI",NA,27,2,"Top",2322,2232,1119,1693,1591,1959,1721,2320,1851,5569,0,0,0
"28","1901_06_TeamLI_TeamA3","TeamA3","TeamLI",NA,28,2,"Top",2322,2232,1119,1693,1591,1959,1721,2320,1851,5569,0,0,0
"29","1901_06_TeamLI_TeamA3","TeamA3","TeamLI",NA,29,2,"Top",2322,2232,1119,1693,1591,1959,1721,2320,1851,5569,0,0,0
