"","game_str","play_id","timestamp","ball_position_x","ball_position_y","ball_position_z"
"1","1902_06_TeamML_TeamB",1,36403,2.232666,51.4449,5.89971
"2","1902_06_TeamML_TeamB",1,36453,1.974576,44.8845,5.35803
"3","1902_06_TeamML_TeamB",1,36503,1.752093,38.4024,4.79577
"4","1902_06_TeamML_TeamB",1,36553,1.56522,31.9989,4.21296
"5","1902_06_TeamML_TeamB",1,36603,1.413957,25.67346,3.60957
"6","1902_06_TeamML_TeamB",1,36653,1.298304,19.42653,2.985639
"7","1902_06_TeamML_TeamB",1,36703,1.218258,13.25796,2.341131
"8","1902_06_TeamML_TeamB",1,36753,1.173822,7.16775,1.676052
"9","1902_06_TeamML_TeamB",1,36803,1.164996,1.155924,0.990414
"10","1902_06_TeamML_TeamB",1,36853,1.19178,-4.77753,0.284211
"11","1902_06_TeamML_TeamB",2,46353,2.037498,54.3558,5.94468
"12","1902_06_TeamML_TeamB",2,46403,1.808409,47.7264,5.72715
"13","1902_06_TeamML_TeamB",2,46453,1.576557,41.1708,5.46516
"14","1902_06_TeamML_TeamB",2,46503,1.341945,34.6896,5.15871
"15","1902_06_TeamML_TeamB",2,46553,1.10457,28.28247,4.8078
"16","1902_06_TeamML_TeamB",2,46603,0.864435,21.94947,4.41243
"17","1902_06_TeamML_TeamB",2,46653,0.621537,15.69066,3.9726
"18","1902_06_TeamML_TeamB",2,46703,0.375876,9.50595,3.48828
"19","1902_06_TeamML_TeamB",2,46753,0.1274553,3.39537,2.959536
"20","1902_06_TeamML_TeamB",2,46803,-1.163106,6.15288,6.3405
"21","1902_06_TeamML_TeamB",2,46853,-2.621658,11.08554,10.90935
"22","1902_06_TeamML_TeamB",2,46903,-4.06845,15.98067,15.40239
"23","1902_06_TeamML_TeamB",2,46953,-5.50347,20.83827,19.81968
"24","1902_06_TeamML_TeamB",2,47003,-6.92673,25.65834,24.16122
"25","1902_06_TeamML_TeamB",2,47053,-8.33823,30.441,28.42698
"26","1902_06_TeamML_TeamB",2,47103,-9.73797,35.1858,32.6169
"27","1902_06_TeamML_TeamB",2,47153,-11.12595,39.8934,36.7311
"28","1902_06_TeamML_TeamB",2,47203,-12.50217,44.5632,40.7694
"29","1902_06_TeamML_TeamB",2,47253,-13.86663,49.1955,44.7321
"30","1902_06_TeamML_TeamB",2,47303,-15.2193,53.7903,48.6189
"31","1902_06_TeamML_TeamB",2,47353,-16.56021,58.3476,52.4301
"32","1902_06_TeamML_TeamB",2,47403,-17.88939,62.8674,56.1654
"33","1902_06_TeamML_TeamB",2,47453,-19.20678,67.3497,59.8251
"34","1902_06_TeamML_TeamB",2,47503,-20.51241,71.7942,63.4089
"35","1902_06_TeamML_TeamB",2,47553,-21.80628,76.2015,66.9168
"36","1902_06_TeamML_TeamB",2,47603,-23.08839,80.571,70.3491
"37","1902_06_TeamML_TeamB",2,47653,-24.35874,84.903,73.7055
