"","game_str","play_id","timestamp","ball_position_x","ball_position_y","ball_position_z"
"1","1903_04_TeamNC_TeamA1",1,7269,-0.676599,52.4469,6.35352
"2","1903_04_TeamNC_TeamA1",1,7319,-0.616503,46.0068,6.18291
"3","1903_04_TeamNC_TeamA1",1,7369,-0.58203,39.6324,5.96508
"4","1903_04_TeamNC_TeamA1",1,7419,-0.57318,33.3234,5.70006
"5","1903_04_TeamNC_TeamA1",1,7469,-0.589956,27.08028,5.38785
"6","1903_04_TeamNC_TeamA1",1,7519,-0.632352,20.90271,5.02842
"7","1903_04_TeamNC_TeamA1",1,7569,-0.700374,14.79078,4.62183
"8","1903_04_TeamNC_TeamA1",1,7619,-0.794019,8.74443,4.16799
"9","1903_04_TeamNC_TeamA1",1,7669,-0.913284,2.763765,3.66699
"10","1903_04_TeamNC_TeamA1",1,7719,-1.058175,-3.15129,3.11877
"11","1903_04_TeamNC_TeamA1",2,21669,-0.729279,55.4715,6.51534
"12","1903_04_TeamNC_TeamA1",2,21719,-0.526269,48.9435,6.08532
"13","1903_04_TeamNC_TeamA1",2,21769,-0.356769,42.4821,5.62653
"14","1903_04_TeamNC_TeamA1",2,21819,-0.2207751,36.0867,5.139
"15","1903_04_TeamNC_TeamA1",2,21869,-0.1182891,29.75733,4.6227
"16","1903_04_TeamNC_TeamA1",2,21919,-0.049311,23.49423,4.07769
"17","1903_04_TeamNC_TeamA1",2,21969,-0.01384059,17.29734,3.50388
"18","1903_04_TeamNC_TeamA1",2,22019,-0.0118779,11.1666,2.901363
"19","1903_04_TeamNC_TeamA1",2,22069,-0.0434229,5.10207,2.270085
"20","1903_04_TeamNC_TeamA1",2,22119,-0.1084758,-0.896343,1.610052
"21","1903_04_TeamNC_TeamA1",2,22169,-1.539336,11.92371,5.90487
"22","1903_04_TeamNC_TeamA1",2,22219,-2.72691,16.46001,7.77513
"23","1903_04_TeamNC_TeamA1",2,22269,-3.92916,20.95398,9.56433
"24","1903_04_TeamNC_TeamA1",2,22319,-5.14608,25.40559,11.27256
"25","1903_04_TeamNC_TeamA1",2,22369,-6.3777,29.81487,12.89976
"26","1903_04_TeamNC_TeamA1",2,22419,-7.62399,34.1817,14.44593
"27","1903_04_TeamNC_TeamA1",2,22469,-8.88495,38.5065,15.9111
"28","1903_04_TeamNC_TeamA1",2,22519,-10.16061,42.7887,17.29524
