"","game_str","play_id","timestamp","ball_position_x","ball_position_y","ball_position_z"
"1","1901_02_TeamLG_TeamA3",1,29412,0.900786,54.7467,6.96657
"2","1901_02_TeamLG_TeamA3",1,29462,0.746355,47.9046,6.2613
"3","1901_02_TeamLG_TeamA3",1,29512,0.606159,41.1747,5.53449
"4","1901_02_TeamLG_TeamA3",1,29562,0.480198,34.5573,4.78611
"5","1901_02_TeamLG_TeamA3",1,29612,0.368475,28.05183,4.01616
"6","1901_02_TeamLG_TeamA3",1,29662,0.2709897,21.65868,3.22467
"7","1901_02_TeamLG_TeamA3",1,29712,0.1877397,15.37779,2.411616
"8","1901_02_TeamLG_TeamA3",1,29762,0.1187259,9.2091,1.576998
"9","1901_02_TeamLG_TeamA3",1,29812,0.0639489,3.15267,0.720825
"10","1901_02_TeamLG_TeamA3",2,44762,0.832251,54.2757,6.69264
"11","1901_02_TeamLG_TeamA3",2,44812,0.742746,47.4801,6.41973
"12","1901_02_TeamLG_TeamA3",2,44862,0.658317,40.7208,6.08805
"13","1901_02_TeamLG_TeamA3",2,44912,0.578964,33.9975,5.69754
"14","1901_02_TeamLG_TeamA3",2,44962,0.504681,27.31026,5.24826
"15","1901_02_TeamLG_TeamA3",2,45012,0.435474,20.65905,4.74015
"16","1901_02_TeamLG_TeamA3",2,45062,0.371343,14.04396,4.17327
"17","1901_02_TeamLG_TeamA3",2,45112,0.312282,7.46493,3.54756
"18","1901_02_TeamLG_TeamA3",2,45162,0.2582991,0.921948,2.863047
"19","1901_02_TeamLG_TeamA3",2,45212,0.2093889,-5.58495,2.119737
"20","1901_02_TeamLG_TeamA3",3,61662,0.476568,53.8341,6.69438
"21","1901_02_TeamLG_TeamA3",3,61712,0.329796,47.0358,6.30402
"22","1901_02_TeamLG_TeamA3",3,61762,0.1807806,40.2855,5.85471
"23","1901_02_TeamLG_TeamA3",3,61812,0.02952126,33.5829,5.34636
"24","1901_02_TeamLG_TeamA3",3,61862,-0.1239819,26.92863,4.77903
"25","1901_02_TeamLG_TeamA3",3,61912,-0.2797287,20.3223,4.15272
"26","1901_02_TeamLG_TeamA3",3,61962,-0.437718,13.76397,3.4674
"27","1901_02_TeamLG_TeamA3",3,62012,-0.597954,7.25367,2.723067
"28","1901_02_TeamLG_TeamA3",3,62062,-0.760431,0.791382,1.919742
"29","1901_02_TeamLG_TeamA3",4,102612,0.861723,56.679,6.74118
"30","1901_02_TeamLG_TeamA3",4,102662,0.903099,49.7784,6.62421
"31","1901_02_TeamLG_TeamA3",4,102712,0.952596,42.9261,6.45453
"32","1901_02_TeamLG_TeamA3",4,102762,1.010208,36.1221,6.23217
"33","1901_02_TeamLG_TeamA3",4,102812,1.075941,29.36691,5.9571
"34","1901_02_TeamLG_TeamA3",4,102862,1.149792,22.66011,5.62935
"35","1901_02_TeamLG_TeamA3",4,102912,1.231761,16.00176,5.24889
"36","1901_02_TeamLG_TeamA3",4,102962,1.321848,9.39189,4.81575
"37","1901_02_TeamLG_TeamA3",4,103012,1.420053,2.830479,4.3299
"38","1901_02_TeamLG_TeamA3",4,103062,1.526379,-3.68244,3.79134
"39","1901_02_TeamLG_TeamA3",4,103112,1.640823,-10.14687,3.20013
"40","1901_02_TeamLG_TeamA3",5,122762,0.532863,56.0202,7.02345
"41","1901_02_TeamLG_TeamA3",5,122812,0.395151,49.1382,6.62715
"42","1901_02_TeamLG_TeamA3",5,122862,0.2644545,42.3279,6.19884
"43","1901_02_TeamLG_TeamA3",5,122912,0.1407705,35.5899,5.73846
"44","1901_02_TeamLG_TeamA3",5,122962,0.02409939,28.9239,5.24607
"45","1901_02_TeamLG_TeamA3",5,123012,-0.0855588,22.32999,4.72161
"46","1901_02_TeamLG_TeamA3",5,123062,-0.1882035,15.8082,4.16514
"47","1901_02_TeamLG_TeamA3",5,123112,-0.2838351,9.35853,3.57666
"48","1901_02_TeamLG_TeamA3",5,123162,-0.372453,2.980923,2.956116
"49","1901_02_TeamLG_TeamA3",6,154162,0.45954,52.0989,6.75003
"50","1901_02_TeamLG_TeamA3",6,154212,0.1883631,45.1554,6.31095
"51","1901_02_TeamLG_TeamA3",6,154262,-0.0739938,38.2908,5.84412
"52","1901_02_TeamLG_TeamA3",6,154312,-0.327531,31.5054,5.34954
"53","1901_02_TeamLG_TeamA3",6,154362,-0.572247,24.79932,4.82724
"54","1901_02_TeamLG_TeamA3",6,154412,-0.808143,18.17223,4.27719
"55","1901_02_TeamLG_TeamA3",6,154462,-1.035219,11.62428,3.69939
"56","1901_02_TeamLG_TeamA3",6,154512,-1.253475,5.15538,3.09384
"57","1901_02_TeamLG_TeamA3",6,154562,-1.462911,-1.234365,2.460567
"58","1901_02_TeamLG_TeamA3",6,154612,-1.66353,-7.545,1.799544
"59","1901_02_TeamLG_TeamA3",7,169712,1.16811,56.4951,6.9339
"60","1901_02_TeamLG_TeamA3",7,169762,0.938808,50.3385,6.69282
"61","1901_02_TeamLG_TeamA3",7,169812,0.728415,44.2218,6.40209
"62","1901_02_TeamLG_TeamA3",7,169862,0.536928,38.1453,6.06174
"63","1901_02_TeamLG_TeamA3",7,169912,0.364347,32.1084,5.67177
"64","1901_02_TeamLG_TeamA3",7,169962,0.2106756,26.11146,5.23212
"65","1901_02_TeamLG_TeamA3",7,170012,0.0759096,20.15451,4.74288
"66","1901_02_TeamLG_TeamA3",7,170062,-0.0399489,14.23749,4.20396
"67","1901_02_TeamLG_TeamA3",7,170112,-0.1369002,8.3604,3.61542
"68","1901_02_TeamLG_TeamA3",7,170162,-0.2149443,2.523255,2.977263
"69","1901_02_TeamLG_TeamA3",8,193062,0.686514,57.1233,7.1886
