"","game_str","play_id","timestamp","ball_position_x","ball_position_y","ball_position_z"
"1","1903_21_TeamNL_TeamB",1,23058,2.581494,56.0997,6.14388
"2","1903_21_TeamNL_TeamB",1,23108,2.269875,49.599,5.84901
"3","1903_21_TeamNL_TeamB",1,23158,1.986966,43.1958,5.51625
"4","1903_21_TeamNL_TeamB",1,23208,1.73277,36.8901,5.14554
"5","1903_21_TeamNL_TeamB",1,23258,1.50729,30.6822,4.73691
"6","1903_21_TeamNL_TeamB",1,23308,1.31052,24.57165,4.29039
"7","1903_21_TeamNL_TeamB",1,23358,1.142463,18.55878,3.80595
"8","1903_21_TeamNL_TeamB",1,23408,1.003116,12.6435,3.28356
"9","1903_21_TeamNL_TeamB",1,23458,0.892485,6.82575,2.723283
"10","1903_21_TeamNL_TeamB",1,23508,0.810564,1.10562,2.125083
"11","1903_21_TeamNL_TeamB",1,23558,0.757359,-4.51695,1.488963
"12","1903_21_TeamNL_TeamB",2,34958,2.764977,57.7515,6.30003
"13","1903_21_TeamNL_TeamB",2,35008,2.466084,51.792,5.98998
"14","1903_21_TeamNL_TeamB",2,35058,2.186064,45.8937,5.61597
"15","1903_21_TeamNL_TeamB",2,35108,1.92492,40.0563,5.178
"16","1903_21_TeamNL_TeamB",2,35158,1.682649,34.2798,4.67607
"17","1903_21_TeamNL_TeamB",2,35208,1.459248,28.56429,4.11015
"18","1903_21_TeamNL_TeamB",2,35258,1.254726,22.9098,3.48027
"19","1903_21_TeamNL_TeamB",2,35308,1.069074,17.31624,2.786418
"20","1903_21_TeamNL_TeamB",2,35358,0.902298,11.7837,2.028606
"21","1903_21_TeamNL_TeamB",2,35408,0.754395,6.31209,1.206825
"22","1903_21_TeamNL_TeamB",2,35458,0.625365,0.901464,0.321072
"23","1903_21_TeamNL_TeamB",2,35508,0.515211,-4.44816,-0.628641
"24","1903_21_TeamNL_TeamB",3,50558,2.901414,57.7278,6.20676
"25","1903_21_TeamNL_TeamB",3,50608,2.438628,51.7578,5.94291
"26","1903_21_TeamNL_TeamB",3,50658,2.00532,45.8532,5.62125
"27","1903_21_TeamNL_TeamB",3,50708,1.601493,40.0143,5.24178
"28","1903_21_TeamNL_TeamB",3,50758,1.227144,34.2411,4.8045
"29","1903_21_TeamNL_TeamB",3,50808,0.882279,28.5333,4.30941
"30","1903_21_TeamNL_TeamB",3,50858,0.566892,22.89108,3.75648
"31","1903_21_TeamNL_TeamB",3,50908,0.2809836,17.31444,3.14577
"32","1903_21_TeamNL_TeamB",3,50958,0.02455548,11.80332,2.477211
"33","1903_21_TeamNL_TeamB",3,51008,-0.2023914,6.35775,1.750851
"34","1903_21_TeamNL_TeamB",3,51058,-0.399858,0.977772,0.966678
"35","1903_21_TeamNL_TeamB",4,73258,2.281308,56.9304,6.15825
"36","1903_21_TeamNL_TeamB",4,73308,2.146227,50.3298,5.92533
"37","1903_21_TeamNL_TeamB",4,73358,2.007846,43.806,5.64111
