"","game_str","play_id","at_bat","play_per_game","timestamp","player_position","event_code"
"1","1903_11_TeamNC_TeamA1",1,1,1,8550,1,1
"2","1903_11_TeamNC_TeamA1",1,1,1,9050,2,2
"3","1903_11_TeamNC_TeamA1",1,1,1,9050,0,5
"4","1903_11_TeamNC_TeamA1",2,1,2,20350,1,1
"5","1903_11_TeamNC_TeamA1",2,1,2,20750,10,4
"6","1903_11_TeamNC_TeamA1",2,1,2,21950,6,2
"7","1903_11_TeamNC_TeamA1",2,1,2,22350,0,5
"8","1903_11_TeamNC_TeamA1",3,2,3,49350,1,1
"9","1903_11_TeamNC_TeamA1",3,2,3,49750,10,4
"10","1903_11_TeamNC_TeamA1",3,2,3,49800,0,5
"11","1903_11_TeamNC_TeamA1",4,2,4,63950,1,1
"12","1903_11_TeamNC_TeamA1",4,2,4,64300,10,4
"13","1903_11_TeamNC_TeamA1",4,2,4,64450,0,5
"14","1903_11_TeamNC_TeamA1",5,2,5,82600,1,1
"15","1903_11_TeamNC_TeamA1",5,2,5,83000,10,4
"16","1903_11_TeamNC_TeamA1",5,2,5,83100,0,5
"17","1903_11_TeamNC_TeamA1",6,2,6,98850,1,1
"18","1903_11_TeamNC_TeamA1",6,2,6,99350,2,2
"19","1903_11_TeamNC_TeamA1",6,2,6,99350,0,5
"20","1903_11_TeamNC_TeamA1",7,2,7,110600,1,1
"21","1903_11_TeamNC_TeamA1",7,2,7,111150,2,2
"22","1903_11_TeamNC_TeamA1",7,2,7,111150,0,5
"23","1903_11_TeamNC_TeamA1",8,2,8,131600,1,1
"24","1903_11_TeamNC_TeamA1",8,2,8,132000,10,4
"25","1903_11_TeamNC_TeamA1",8,2,8,132150,0,5
"26","1903_11_TeamNC_TeamA1",9,2,9,155150,1,1
"27","1903_11_TeamNC_TeamA1",9,2,9,155700,2,2
"28","1903_11_TeamNC_TeamA1",9,2,9,155700,0,5
"29","1903_11_TeamNC_TeamA1",10,3,10,182600,1,1
"30","1903_11_TeamNC_TeamA1",10,3,10,183050,2,2
"31","1903_11_TeamNC_TeamA1",10,3,10,183050,0,5
"32","1903_11_TeamNC_TeamA1",11,3,11,195500,1,1
"33","1903_11_TeamNC_TeamA1",11,3,11,195900,10,4
"34","1903_11_TeamNC_TeamA1",11,3,11,201300,9,2
"35","1903_11_TeamNC_TeamA1",11,3,11,201400,0,5
"36","1903_11_TeamNC_TeamA1",12,4,12,377200,1,1
"37","1903_11_TeamNC_TeamA1",12,4,12,377700,2,2
"38","1903_11_TeamNC_TeamA1",12,4,12,377700,0,5
"39","1903_11_TeamNC_TeamA1",13,4,13,392700,1,1
"40","1903_11_TeamNC_TeamA1",13,4,13,393100,10,4
"41","1903_11_TeamNC_TeamA1",13,4,13,393200,255,16
"42","1903_11_TeamNC_TeamA1",13,4,13,393700,255,16
"43","1903_11_TeamNC_TeamA1",13,4,13,394150,255,16
"44","1903_11_TeamNC_TeamA1",13,4,13,394300,3,2
"45","1903_11_TeamNC_TeamA1",13,4,13,395900,3,3
"46","1903_11_TeamNC_TeamA1",13,4,13,396500,1,2
"47","1903_11_TeamNC_TeamA1",13,4,13,397200,0,5
"48","1903_11_TeamNC_TeamA1",14,5,14,436300,1,1
"49","1903_11_TeamNC_TeamA1",14,5,14,436800,2,2
"50","1903_11_TeamNC_TeamA1",14,5,14,436800,0,5
"51","1903_11_TeamNC_TeamA1",15,5,15,452250,1,1
"52","1903_11_TeamNC_TeamA1",15,5,15,452700,10,4
"53","1903_11_TeamNC_TeamA1",15,5,15,458200,8,2
"54","1903_11_TeamNC_TeamA1",15,5,15,458750,0,5
"55","1903_11_TeamNC_TeamA1",16,6,16,492150,1,1
"56","1903_11_TeamNC_TeamA1",16,6,16,492600,2,2
"57","1903_11_TeamNC_TeamA1",16,6,16,492650,0,5
"58","1903_11_TeamNC_TeamA1",17,6,17,507550,1,1
"59","1903_11_TeamNC_TeamA1",17,6,17,507950,10,4
"60","1903_11_TeamNC_TeamA1",17,6,17,509400,4,2
"61","1903_11_TeamNC_TeamA1",17,6,17,509500,0,5
"62","1903_11_TeamNC_TeamA1",18,7,18,646800,1,1
"63","1903_11_TeamNC_TeamA1",18,7,18,647250,2,2
"64","1903_11_TeamNC_TeamA1",18,7,18,647250,0,5
"65","1903_11_TeamNC_TeamA1",19,7,19,658350,1,1
"66","1903_11_TeamNC_TeamA1",19,7,19,658850,2,2
"67","1903_11_TeamNC_TeamA1",19,7,19,658850,0,5
"68","1903_11_TeamNC_TeamA1",20,7,20,670400,1,1
"69","1903_11_TeamNC_TeamA1",20,7,20,670950,2,2
"70","1903_11_TeamNC_TeamA1",20,7,20,670950,0,5
"71","1903_11_TeamNC_TeamA1",21,7,21,683050,1,1
"72","1903_11_TeamNC_TeamA1",21,7,21,683450,10,4
"73","1903_11_TeamNC_TeamA1",21,7,21,683700,255,16
"74","1903_11_TeamNC_TeamA1",21,7,21,684250,255,16
"75","1903_11_TeamNC_TeamA1",21,7,21,684600,255,16
"76","1903_11_TeamNC_TeamA1",21,7,21,685050,255,16
"77","1903_11_TeamNC_TeamA1",21,7,21,685650,255,16
"78","1903_11_TeamNC_TeamA1",21,7,21,686200,255,16
"79","1903_11_TeamNC_TeamA1",21,7,21,686700,255,16
"80","1903_11_TeamNC_TeamA1",21,7,21,687050,255,16
"81","1903_11_TeamNC_TeamA1",21,7,21,687350,255,16
"82","1903_11_TeamNC_TeamA1",21,7,21,687650,255,16
"83","1903_11_TeamNC_TeamA1",21,7,21,687850,255,16
"84","1903_11_TeamNC_TeamA1",21,7,21,690500,8,2
"85","1903_11_TeamNC_TeamA1",21,7,21,691700,8,3
"86","1903_11_TeamNC_TeamA1",21,7,21,692950,4,2
"87","1903_11_TeamNC_TeamA1",21,7,21,693300,0,5
"88","1903_11_TeamNC_TeamA1",22,8,22,720150,1,1
"89","1903_11_TeamNC_TeamA1",22,8,22,720700,2,2
"90","1903_11_TeamNC_TeamA1",22,8,22,720700,0,5
"91","1903_11_TeamNC_TeamA1",23,8,23,736750,1,1
"92","1903_11_TeamNC_TeamA1",23,8,23,737200,10,4
"93","1903_11_TeamNC_TeamA1",23,8,23,737250,0,5
"94","1903_11_TeamNC_TeamA1",24,8,24,763300,1,1
"95","1903_11_TeamNC_TeamA1",24,8,24,763750,10,4
"96","1903_11_TeamNC_TeamA1",24,8,24,767000,9,2
"97","1903_11_TeamNC_TeamA1",24,8,24,768750,9,3
"98","1903_11_TeamNC_TeamA1",24,8,24,771000,4,2
"99","1903_11_TeamNC_TeamA1",24,8,24,771600,0,5
"100","1903_11_TeamNC_TeamA1",25,9,25,801050,1,1
"101","1903_11_TeamNC_TeamA1",25,9,25,801500,2,2
"102","1903_11_TeamNC_TeamA1",25,9,25,801500,0,5
"103","1903_11_TeamNC_TeamA1",26,9,26,819700,1,1
"104","1903_11_TeamNC_TeamA1",26,9,26,820050,10,4
"105","1903_11_TeamNC_TeamA1",26,9,26,823300,255,16
"106","1903_11_TeamNC_TeamA1",26,9,26,823900,9,2
"107","1903_11_TeamNC_TeamA1",26,9,26,825550,9,3
"108","1903_11_TeamNC_TeamA1",26,9,26,827900,255,16
"109","1903_11_TeamNC_TeamA1",26,9,26,828700,255,16
"110","1903_11_TeamNC_TeamA1",26,9,26,828850,5,2
"111","1903_11_TeamNC_TeamA1",26,9,26,829250,0,5
"112","1903_11_TeamNC_TeamA1",27,10,27,864900,1,1
"113","1903_11_TeamNC_TeamA1",27,10,27,865400,2,2
"114","1903_11_TeamNC_TeamA1",27,10,27,865400,0,5
"115","1903_11_TeamNC_TeamA1",28,10,28,882300,1,1
"116","1903_11_TeamNC_TeamA1",28,10,28,882750,2,2
"117","1903_11_TeamNC_TeamA1",28,10,28,882750,0,5
"118","1903_11_TeamNC_TeamA1",29,10,29,901150,1,1
"119","1903_11_TeamNC_TeamA1",29,10,29,901650,2,2
"120","1903_11_TeamNC_TeamA1",29,10,29,901650,0,5
"121","1903_11_TeamNC_TeamA1",30,10,30,922000,1,1
"122","1903_11_TeamNC_TeamA1",30,10,30,922450,0,5
"123","1903_11_TeamNC_TeamA1",30,10,30,922450,2,2
"124","1903_11_TeamNC_TeamA1",31,10,31,940850,1,1
"125","1903_11_TeamNC_TeamA1",31,10,31,941250,10,4
"126","1903_11_TeamNC_TeamA1",31,10,31,942300,255,16
"127","1903_11_TeamNC_TeamA1",31,10,31,943150,255,16
"128","1903_11_TeamNC_TeamA1",31,10,31,943900,255,16
"129","1903_11_TeamNC_TeamA1",31,10,31,944400,9,2
"130","1903_11_TeamNC_TeamA1",31,10,31,945800,9,3
"131","1903_11_TeamNC_TeamA1",31,10,31,947550,3,2
"132","1903_11_TeamNC_TeamA1",31,10,31,948450,0,5
"133","1903_11_TeamNC_TeamA1",32,11,32,1002850,1,1
"134","1903_11_TeamNC_TeamA1",32,11,32,1003250,10,4
"135","1903_11_TeamNC_TeamA1",32,11,32,1007900,9,2
"136","1903_11_TeamNC_TeamA1",32,11,32,1009100,9,3
"137","1903_11_TeamNC_TeamA1",32,11,32,1011000,3,2
"138","1903_11_TeamNC_TeamA1",32,11,32,1012050,0,5
"139","1903_11_TeamNC_TeamA1",33,12,33,1049950,1,1
"140","1903_11_TeamNC_TeamA1",33,12,33,1050350,10,4
"141","1903_11_TeamNC_TeamA1",33,12,33,1056200,0,5
"142","1903_11_TeamNC_TeamA1",33,12,33,1056200,4,2
"143","1903_11_TeamNC_TeamA1",34,13,34,1208250,1,1
"144","1903_11_TeamNC_TeamA1",34,13,34,1208700,10,4
"145","1903_11_TeamNC_TeamA1",34,13,34,1209000,0,5
"146","1903_11_TeamNC_TeamA1",35,13,35,1226750,1,1
"147","1903_11_TeamNC_TeamA1",35,13,35,1227200,0,5
"148","1903_11_TeamNC_TeamA1",35,13,35,1227200,2,2
"149","1903_11_TeamNC_TeamA1",36,13,36,1260300,1,1
"150","1903_11_TeamNC_TeamA1",36,13,36,1260700,10,4
"151","1903_11_TeamNC_TeamA1",36,13,36,1261000,0,5
"152","1903_11_TeamNC_TeamA1",37,13,37,1281950,1,1
"153","1903_11_TeamNC_TeamA1",37,13,37,1282500,2,2
"154","1903_11_TeamNC_TeamA1",37,13,37,1282500,0,5
"155","1903_11_TeamNC_TeamA1",38,13,38,1308250,1,1
"156","1903_11_TeamNC_TeamA1",38,13,38,1308700,10,4
"157","1903_11_TeamNC_TeamA1",38,13,38,1308750,0,5
"158","1903_11_TeamNC_TeamA1",39,13,39,1332750,1,1
"159","1903_11_TeamNC_TeamA1",39,13,39,1333200,10,4
"160","1903_11_TeamNC_TeamA1",39,13,39,1336750,9,2
"161","1903_11_TeamNC_TeamA1",39,13,39,1336950,0,5
"162","1903_11_TeamNC_TeamA1",40,14,40,1372200,1,1
"163","1903_11_TeamNC_TeamA1",40,14,40,1372650,0,5
"164","1903_11_TeamNC_TeamA1",40,14,40,1372650,2,2
"165","1903_11_TeamNC_TeamA1",41,14,41,1386650,1,1
"166","1903_11_TeamNC_TeamA1",41,14,41,1387150,10,4
"167","1903_11_TeamNC_TeamA1",41,14,41,1387250,0,5
"168","1903_11_TeamNC_TeamA1",42,14,42,1423350,1,1
"169","1903_11_TeamNC_TeamA1",42,14,42,1423850,10,4
"170","1903_11_TeamNC_TeamA1",42,14,42,1426750,255,16
"171","1903_11_TeamNC_TeamA1",42,14,42,1427900,255,16
"172","1903_11_TeamNC_TeamA1",42,14,42,1428850,255,10
"173","1903_11_TeamNC_TeamA1",42,14,42,1429950,7,2
"174","1903_11_TeamNC_TeamA1",42,14,42,1430850,7,3
"175","1903_11_TeamNC_TeamA1",42,14,42,1432650,255,16
"176","1903_11_TeamNC_TeamA1",42,14,42,1432750,6,2
"177","1903_11_TeamNC_TeamA1",42,14,42,1433700,0,5
"178","1903_11_TeamNC_TeamA1",43,15,43,1474850,1,1
"179","1903_11_TeamNC_TeamA1",43,15,43,1475250,10,4
"180","1903_11_TeamNC_TeamA1",43,15,43,1475300,0,5
"181","1903_11_TeamNC_TeamA1",44,15,44,1514300,1,1
"182","1903_11_TeamNC_TeamA1",44,15,44,1514750,0,5
"183","1903_11_TeamNC_TeamA1",44,15,44,1514750,2,2
"184","1903_11_TeamNC_TeamA1",45,15,45,1533400,1,1
"185","1903_11_TeamNC_TeamA1",45,15,45,1533950,2,2
"186","1903_11_TeamNC_TeamA1",45,15,45,1533950,0,5
"187","1903_11_TeamNC_TeamA1",46,15,46,1556100,1,1
"188","1903_11_TeamNC_TeamA1",46,15,46,1556550,2,2
