"","game_str","play_id","at_bat","play_per_game","timestamp","player_position","event_code"
"1","1903_07_TeamND_TeamA2",1,1,1,14823,1,1
"2","1903_07_TeamND_TeamA2",1,1,1,15273,2,2
"3","1903_07_TeamND_TeamA2",1,1,1,15273,0,5
"4","1903_07_TeamND_TeamA2",2,1,2,27073,1,1
"5","1903_07_TeamND_TeamA2",2,1,2,27573,2,2
"6","1903_07_TeamND_TeamA2",2,1,2,27573,0,5
"7","1903_07_TeamND_TeamA2",3,1,3,42973,1,1
"8","1903_07_TeamND_TeamA2",3,1,3,43423,2,2
"9","1903_07_TeamND_TeamA2",3,1,3,43423,0,5
"10","1903_07_TeamND_TeamA2",4,1,4,55823,1,1
"11","1903_07_TeamND_TeamA2",4,1,4,56373,2,2
"12","1903_07_TeamND_TeamA2",4,1,4,56373,0,5
"13","1903_07_TeamND_TeamA2",5,1,5,70673,1,1
"14","1903_07_TeamND_TeamA2",5,1,5,71123,2,2
"15","1903_07_TeamND_TeamA2",5,1,5,71123,0,5
"16","1903_07_TeamND_TeamA2",6,2,6,98973,1,1
"17","1903_07_TeamND_TeamA2",6,2,6,99523,2,2
"18","1903_07_TeamND_TeamA2",6,2,6,99523,0,5
"19","1903_07_TeamND_TeamA2",7,2,7,111573,1,1
"20","1903_07_TeamND_TeamA2",7,2,7,112073,2,2
"21","1903_07_TeamND_TeamA2",7,2,7,112073,0,5
"22","1903_07_TeamND_TeamA2",8,2,8,128973,1,1
"23","1903_07_TeamND_TeamA2",8,2,8,129373,10,4
"24","1903_07_TeamND_TeamA2",8,2,8,129423,0,5
"25","1903_07_TeamND_TeamA2",9,2,9,148173,1,1
"26","1903_07_TeamND_TeamA2",9,2,9,148723,0,5
"27","1903_07_TeamND_TeamA2",9,2,9,148723,2,2
"28","1903_07_TeamND_TeamA2",10,3,10,177373,1,1
"29","1903_07_TeamND_TeamA2",10,3,10,177823,10,4
"30","1903_07_TeamND_TeamA2",10,3,10,177873,0,5
"31","1903_07_TeamND_TeamA2",11,3,11,197573,1,1
"32","1903_07_TeamND_TeamA2",11,3,11,198123,0,5
"33","1903_07_TeamND_TeamA2",11,3,11,198123,2,2
"34","1903_07_TeamND_TeamA2",12,3,12,212573,1,1
"35","1903_07_TeamND_TeamA2",12,3,12,213023,0,5
"36","1903_07_TeamND_TeamA2",12,3,12,213023,2,2
"37","1903_07_TeamND_TeamA2",13,3,13,229323,1,1
"38","1903_07_TeamND_TeamA2",13,3,13,229873,0,5
"39","1903_07_TeamND_TeamA2",13,3,13,229873,2,2
"40","1903_07_TeamND_TeamA2",14,3,14,245573,1,1
"41","1903_07_TeamND_TeamA2",14,3,14,246073,2,2
"42","1903_07_TeamND_TeamA2",14,3,14,246073,0,5
"43","1903_07_TeamND_TeamA2",15,3,15,264023,1,1
"44","1903_07_TeamND_TeamA2",15,3,15,264523,2,2
"45","1903_07_TeamND_TeamA2",15,3,15,264523,0,5
"46","1903_07_TeamND_TeamA2",16,4,16,419673,1,1
"47","1903_07_TeamND_TeamA2",16,4,16,420073,2,2
"48","1903_07_TeamND_TeamA2",16,4,16,420073,0,5
"49","1903_07_TeamND_TeamA2",17,4,17,433623,1,1
"50","1903_07_TeamND_TeamA2",17,4,17,434073,2,2
"51","1903_07_TeamND_TeamA2",17,4,17,434073,0,5
"52","1903_07_TeamND_TeamA2",18,4,18,448023,1,1
"53","1903_07_TeamND_TeamA2",18,4,18,448373,10,4
"54","1903_07_TeamND_TeamA2",18,4,18,449123,0,5
"55","1903_07_TeamND_TeamA2",19,4,19,479073,1,1
"56","1903_07_TeamND_TeamA2",19,4,19,479573,2,2
"57","1903_07_TeamND_TeamA2",19,4,19,479573,0,5
"58","1903_07_TeamND_TeamA2",20,4,20,495223,1,1
"59","1903_07_TeamND_TeamA2",20,4,20,495623,10,4
"60","1903_07_TeamND_TeamA2",20,4,20,495723,0,5
"61","1903_07_TeamND_TeamA2",21,4,21,513723,1,1
"62","1903_07_TeamND_TeamA2",21,4,21,514223,255,16
"63","1903_07_TeamND_TeamA2",21,4,21,514273,2,2
"64","1903_07_TeamND_TeamA2",21,4,21,514273,0,5
"65","1903_07_TeamND_TeamA2",22,4,22,534723,1,1
"66","1903_07_TeamND_TeamA2",22,4,22,535223,2,2
"67","1903_07_TeamND_TeamA2",22,4,22,535223,0,5
"68","1903_07_TeamND_TeamA2",23,5,23,563173,1,1
"69","1903_07_TeamND_TeamA2",23,5,23,563623,2,2
"70","1903_07_TeamND_TeamA2",23,5,23,563623,0,5
"71","1903_07_TeamND_TeamA2",24,5,24,575023,1,1
"72","1903_07_TeamND_TeamA2",24,5,24,575523,10,4
"73","1903_07_TeamND_TeamA2",24,5,24,579723,255,11
"74","1903_07_TeamND_TeamA2",24,5,24,579923,0,5
"75","1903_07_TeamND_TeamA2",25,6,25,619873,1,1
"76","1903_07_TeamND_TeamA2",25,6,25,620373,2,2
"77","1903_07_TeamND_TeamA2",25,6,25,620373,0,5
"78","1903_07_TeamND_TeamA2",26,6,26,635873,1,1
"79","1903_07_TeamND_TeamA2",26,6,26,636273,10,4
"80","1903_07_TeamND_TeamA2",26,6,26,636423,0,5
"81","1903_07_TeamND_TeamA2",27,6,27,658573,1,1
"82","1903_07_TeamND_TeamA2",27,6,27,659023,2,2
"83","1903_07_TeamND_TeamA2",27,6,27,659023,0,5
