"","game_str","play_id","at_bat","play_per_game","timestamp","player_position","event_code"
"1","1903_25_TeamNK_TeamB",1,1,1,53315,1,1
"2","1903_25_TeamNK_TeamB",1,1,1,53865,2,2
"3","1903_25_TeamNK_TeamB",1,1,1,54015,0,5
"4","1903_25_TeamNK_TeamB",2,1,2,66165,1,1
"5","1903_25_TeamNK_TeamB",2,1,2,66665,2,2
"6","1903_25_TeamNK_TeamB",2,1,2,66665,0,5
"7","1903_25_TeamNK_TeamB",3,1,3,79915,1,1
"8","1903_25_TeamNK_TeamB",3,1,3,80365,10,4
"9","1903_25_TeamNK_TeamB",3,1,3,80565,255,16
"10","1903_25_TeamNK_TeamB",3,1,3,81115,255,16
"11","1903_25_TeamNK_TeamB",3,1,3,81565,255,16
"12","1903_25_TeamNK_TeamB",3,1,3,81815,4,2
"13","1903_25_TeamNK_TeamB",3,1,3,83165,4,3
"14","1903_25_TeamNK_TeamB",3,1,3,84015,3,2
"15","1903_25_TeamNK_TeamB",3,1,3,84415,0,5
"16","1903_25_TeamNK_TeamB",4,2,4,113365,1,1
"17","1903_25_TeamNK_TeamB",4,2,4,113865,2,2
"18","1903_25_TeamNK_TeamB",4,2,4,113865,0,5
"19","1903_25_TeamNK_TeamB",5,2,5,124715,1,1
"20","1903_25_TeamNK_TeamB",5,2,5,125265,2,2
"21","1903_25_TeamNK_TeamB",5,2,5,125265,0,5
"22","1903_25_TeamNK_TeamB",6,2,6,138515,1,1
"23","1903_25_TeamNK_TeamB",6,2,6,138915,10,4
"24","1903_25_TeamNK_TeamB",6,2,6,143115,8,2
"25","1903_25_TeamNK_TeamB",6,2,6,143765,0,5
"26","1903_25_TeamNK_TeamB",7,3,7,173515,1,1
"27","1903_25_TeamNK_TeamB",7,3,7,173915,10,4
"28","1903_25_TeamNK_TeamB",7,3,7,174065,0,5
"29","1903_25_TeamNK_TeamB",8,3,8,192115,1,1
"30","1903_25_TeamNK_TeamB",8,3,8,192565,2,2
"31","1903_25_TeamNK_TeamB",8,3,8,192565,0,5
"32","1903_25_TeamNK_TeamB",9,3,9,208215,1,1
"33","1903_25_TeamNK_TeamB",9,3,9,208765,2,2
"34","1903_25_TeamNK_TeamB",9,3,9,208765,0,5
"35","1903_25_TeamNK_TeamB",10,4,10,365865,1,1
"36","1903_25_TeamNK_TeamB",10,4,10,366315,10,4
"37","1903_25_TeamNK_TeamB",10,4,10,372365,6,2
"38","1903_25_TeamNK_TeamB",10,4,10,372815,0,5
"39","1903_25_TeamNK_TeamB",11,5,11,404565,1,1
"40","1903_25_TeamNK_TeamB",11,5,11,405015,2,2
"41","1903_25_TeamNK_TeamB",11,5,11,405015,0,5
"42","1903_25_TeamNK_TeamB",12,5,12,420915,1,1
"43","1903_25_TeamNK_TeamB",12,5,12,421315,10,4
"44","1903_25_TeamNK_TeamB",12,5,12,421465,0,5
"45","1903_25_TeamNK_TeamB",13,5,13,447415,1,1
"46","1903_25_TeamNK_TeamB",13,5,13,447815,10,4
"47","1903_25_TeamNK_TeamB",13,5,13,449265,255,16
"48","1903_25_TeamNK_TeamB",13,5,13,450065,255,16
"49","1903_25_TeamNK_TeamB",13,5,13,450565,255,16
"50","1903_25_TeamNK_TeamB",13,5,13,450915,255,16
"51","1903_25_TeamNK_TeamB",13,5,13,451165,255,16
"52","1903_25_TeamNK_TeamB",13,5,13,451665,8,2
"53","1903_25_TeamNK_TeamB",13,5,13,453115,8,3
"54","1903_25_TeamNK_TeamB",13,5,13,454665,4,2
"55","1903_25_TeamNK_TeamB",13,5,13,455415,0,5
"56","1903_25_TeamNK_TeamB",14,6,14,491565,1,1
"57","1903_25_TeamNK_TeamB",14,6,14,492065,2,2
"58","1903_25_TeamNK_TeamB",14,6,14,492065,0,5
"59","1903_25_TeamNK_TeamB",15,6,15,512765,1,1
"60","1903_25_TeamNK_TeamB",15,6,15,513165,10,4
"61","1903_25_TeamNK_TeamB",15,6,15,516115,255,16
"62","1903_25_TeamNK_TeamB",15,6,15,517015,255,16
"63","1903_25_TeamNK_TeamB",15,6,15,518065,8,2
"64","1903_25_TeamNK_TeamB",15,6,15,520115,8,3
"65","1903_25_TeamNK_TeamB",15,6,15,521815,6,2
"66","1903_25_TeamNK_TeamB",15,6,15,522565,0,5
"67","1903_25_TeamNK_TeamB",16,7,16,581715,1,1
"68","1903_25_TeamNK_TeamB",16,7,16,582115,10,4
"69","1903_25_TeamNK_TeamB",16,7,16,582365,0,5
"70","1903_25_TeamNK_TeamB",17,7,17,607465,1,1
"71","1903_25_TeamNK_TeamB",17,7,17,607915,10,4
"72","1903_25_TeamNK_TeamB",17,7,17,610465,255,16
"73","1903_25_TeamNK_TeamB",17,7,17,611115,255,10
"74","1903_25_TeamNK_TeamB",17,7,17,613415,7,2
"75","1903_25_TeamNK_TeamB",17,7,17,614115,7,3
"76","1903_25_TeamNK_TeamB",17,7,17,615465,255,16
"77","1903_25_TeamNK_TeamB",17,7,17,615765,6,2
"78","1903_25_TeamNK_TeamB",17,7,17,616965,0,5
"79","1903_25_TeamNK_TeamB",18,8,18,675265,1,1
"80","1903_25_TeamNK_TeamB",18,8,18,675665,10,4
"81","1903_25_TeamNK_TeamB",18,8,18,675765,255,16
"82","1903_25_TeamNK_TeamB",18,8,18,676315,255,16
"83","1903_25_TeamNK_TeamB",18,8,18,676715,255,16
"84","1903_25_TeamNK_TeamB",18,8,18,677065,255,16
"85","1903_25_TeamNK_TeamB",18,8,18,677465,255,16
