"","game_str","play_id","at_bat","play_per_game","timestamp","player_position","event_code"
"1","1902_12_TeamMI_TeamA3",1,1,1,13504,1,1
"2","1902_12_TeamMI_TeamA3",1,1,1,13954,2,2
"3","1902_12_TeamMI_TeamA3",1,1,1,13954,0,5
"4","1902_12_TeamMI_TeamA3",2,1,2,32704,1,1
"5","1902_12_TeamMI_TeamA3",2,1,2,33204,2,2
"6","1902_12_TeamMI_TeamA3",2,1,2,33204,0,5
"7","1902_12_TeamMI_TeamA3",3,1,3,51504,1,1
"8","1902_12_TeamMI_TeamA3",3,1,3,52004,2,2
"9","1902_12_TeamMI_TeamA3",3,1,3,52004,0,5
"10","1902_12_TeamMI_TeamA3",4,2,4,83654,1,1
"11","1902_12_TeamMI_TeamA3",4,2,4,84154,2,2
"12","1902_12_TeamMI_TeamA3",4,2,4,84154,0,5
"13","1902_12_TeamMI_TeamA3",5,2,5,96954,1,1
"14","1902_12_TeamMI_TeamA3",5,2,5,97404,10,4
"15","1902_12_TeamMI_TeamA3",5,2,5,97704,0,5
"16","1902_12_TeamMI_TeamA3",6,2,6,116504,1,1
"17","1902_12_TeamMI_TeamA3",6,2,6,116954,2,2
"18","1902_12_TeamMI_TeamA3",6,2,6,116954,0,5
"19","1902_12_TeamMI_TeamA3",7,2,7,135754,1,1
"20","1902_12_TeamMI_TeamA3",7,2,7,136304,2,2
"21","1902_12_TeamMI_TeamA3",7,2,7,136354,0,5
"22","1902_12_TeamMI_TeamA3",8,3,8,167654,1,1
"23","1902_12_TeamMI_TeamA3",8,3,8,168054,10,4
"24","1902_12_TeamMI_TeamA3",8,3,8,168204,0,5
"25","1902_12_TeamMI_TeamA3",9,3,9,189254,1,1
"26","1902_12_TeamMI_TeamA3",9,3,9,189754,0,5
"27","1902_12_TeamMI_TeamA3",9,3,9,189754,2,2
"28","1902_12_TeamMI_TeamA3",10,3,10,206554,1,1
"29","1902_12_TeamMI_TeamA3",10,3,10,207104,0,5
"30","1902_12_TeamMI_TeamA3",10,3,10,207104,2,2
"31","1902_12_TeamMI_TeamA3",11,3,11,227054,1,1
"32","1902_12_TeamMI_TeamA3",11,3,11,227454,10,4
"33","1902_12_TeamMI_TeamA3",11,3,11,230304,255,16
"34","1902_12_TeamMI_TeamA3",11,3,11,231254,255,16
"35","1902_12_TeamMI_TeamA3",11,3,11,232004,7,2
"36","1902_12_TeamMI_TeamA3",11,3,11,233254,7,3
"37","1902_12_TeamMI_TeamA3",11,3,11,235054,255,16
"38","1902_12_TeamMI_TeamA3",11,3,11,235604,4,2
"39","1902_12_TeamMI_TeamA3",11,3,11,236704,0,5
"40","1902_12_TeamMI_TeamA3",12,NA,12,276754,1,6
"41","1902_12_TeamMI_TeamA3",12,NA,12,277354,3,2
"42","1902_12_TeamMI_TeamA3",12,NA,12,277454,0,5
"43","1902_12_TeamMI_TeamA3",13,4,13,299854,1,1
"44","1902_12_TeamMI_TeamA3",13,4,13,300304,10,4
"45","1902_12_TeamMI_TeamA3",13,4,13,300404,255,16
"46","1902_12_TeamMI_TeamA3",13,4,13,301704,255,16
"47","1902_12_TeamMI_TeamA3",13,4,13,302304,255,16
"48","1902_12_TeamMI_TeamA3",13,4,13,302654,6,2
"49","1902_12_TeamMI_TeamA3",13,4,13,303604,6,3
"50","1902_12_TeamMI_TeamA3",13,4,13,304404,3,2
"51","1902_12_TeamMI_TeamA3",13,4,13,305554,0,5
"52","1902_12_TeamMI_TeamA3",14,5,14,447954,1,1
"53","1902_12_TeamMI_TeamA3",14,5,14,448404,2,2
"54","1902_12_TeamMI_TeamA3",14,5,14,448404,0,5
"55","1902_12_TeamMI_TeamA3",15,5,15,461904,1,1
"56","1902_12_TeamMI_TeamA3",15,5,15,462354,2,2
"57","1902_12_TeamMI_TeamA3",15,5,15,462354,0,5
"58","1902_12_TeamMI_TeamA3",16,5,16,479554,1,1
"59","1902_12_TeamMI_TeamA3",16,5,16,480054,2,2
"60","1902_12_TeamMI_TeamA3",16,5,16,480054,0,5
"61","1902_12_TeamMI_TeamA3",17,6,17,515554,1,1
"62","1902_12_TeamMI_TeamA3",17,6,17,516004,2,2
"63","1902_12_TeamMI_TeamA3",17,6,17,516004,0,5
"64","1902_12_TeamMI_TeamA3",18,6,18,531654,1,1
"65","1902_12_TeamMI_TeamA3",18,6,18,532054,10,4
