"","game_str","play_id","at_bat","play_per_game","timestamp","player_position","event_code"
"1","1900_03_TeamKJ_TeamB",1,NA,1,11531,1,1
"2","1900_03_TeamKJ_TeamB",1,NA,1,12027,2,2
"3","1900_03_TeamKJ_TeamB",1,NA,1,12027,0,5
"4","1900_03_TeamKJ_TeamB",2,NA,2,23083,1,1
"5","1900_03_TeamKJ_TeamB",2,NA,2,23479,10,4
"6","1900_03_TeamKJ_TeamB",2,NA,2,23545,0,5
"7","1900_03_TeamKJ_TeamB",3,NA,3,41500,1,1
"8","1900_03_TeamKJ_TeamB",3,NA,3,42028,2,2
"9","1900_03_TeamKJ_TeamB",3,NA,3,42028,0,5
"10","1900_03_TeamKJ_TeamB",4,NA,4,54339,1,1
"11","1900_03_TeamKJ_TeamB",4,NA,4,54801,10,4
"12","1900_03_TeamKJ_TeamB",4,NA,4,54900,0,5
"13","1900_03_TeamKJ_TeamB",5,NA,5,72030,1,1
"14","1900_03_TeamKJ_TeamB",5,NA,5,72459,10,4
"15","1900_03_TeamKJ_TeamB",5,NA,5,75099,6,2
"16","1900_03_TeamKJ_TeamB",5,NA,5,75759,6,3
"17","1900_03_TeamKJ_TeamB",5,NA,5,77905,0,5
"18","1900_03_TeamKJ_TeamB",6,NA,6,122825,1,1
"19","1900_03_TeamKJ_TeamB",6,NA,6,123320,0,5
"20","1900_03_TeamKJ_TeamB",6,NA,6,123320,2,2
"21","1900_03_TeamKJ_TeamB",7,NA,7,145071,1,1
"22","1900_03_TeamKJ_TeamB",7,NA,7,145632,0,5
"23","1900_03_TeamKJ_TeamB",7,NA,7,145632,2,2
"24","1900_03_TeamKJ_TeamB",8,NA,8,177911,1,1
"25","1900_03_TeamKJ_TeamB",8,NA,8,178340,10,4
"26","1900_03_TeamKJ_TeamB",8,NA,8,179495,255,16
"27","1900_03_TeamKJ_TeamB",8,NA,8,181277,5,2
"28","1900_03_TeamKJ_TeamB",8,NA,8,182598,0,5
"29","1900_03_TeamKJ_TeamB",9,NA,9,259136,1,1
"30","1900_03_TeamKJ_TeamB",9,NA,9,259632,2,2
"31","1900_03_TeamKJ_TeamB",9,NA,9,259632,0,5
"32","1900_03_TeamKJ_TeamB",10,NA,10,278147,1,1
"33","1900_03_TeamKJ_TeamB",10,NA,10,278675,2,2
"34","1900_03_TeamKJ_TeamB",10,NA,10,278675,0,5
"35","1900_03_TeamKJ_TeamB",11,NA,11,299799,1,1
"36","1900_03_TeamKJ_TeamB",11,NA,11,300294,2,2
"37","1900_03_TeamKJ_TeamB",11,NA,11,300294,0,5
"38","1900_03_TeamKJ_TeamB",12,NA,12,326500,1,1
"39","1900_03_TeamKJ_TeamB",12,NA,12,326995,2,2
"40","1900_03_TeamKJ_TeamB",12,NA,12,326995,0,5
"41","1900_03_TeamKJ_TeamB",13,NA,13,350099,1,1
"42","1900_03_TeamKJ_TeamB",13,NA,13,350561,0,5
"43","1900_03_TeamKJ_TeamB",13,NA,13,350561,2,2
"44","1900_03_TeamKJ_TeamB",14,NA,14,389639,1,1
"45","1900_03_TeamKJ_TeamB",14,NA,14,390134,0,5
"46","1900_03_TeamKJ_TeamB",14,NA,14,390134,2,2
"47","1900_03_TeamKJ_TeamB",15,NA,15,467630,1,1
"48","1900_03_TeamKJ_TeamB",15,NA,15,468059,10,4
