"","game_str","play_id","at_bat","play_per_game","timestamp","player_position","event_code"
"1","1902_19_TeamME_TeamA2",1,1,1,12787,1,1
"2","1902_19_TeamME_TeamA2",1,1,1,13287,2,2
"3","1902_19_TeamME_TeamA2",1,1,1,13287,0,5
"4","1902_19_TeamME_TeamA2",2,1,2,25687,1,1
"5","1902_19_TeamME_TeamA2",2,1,2,26087,10,4
"6","1902_19_TeamME_TeamA2",2,1,2,31937,9,2
"7","1902_19_TeamME_TeamA2",2,1,2,32437,0,5
"8","1902_19_TeamME_TeamA2",3,2,3,62037,1,1
"9","1902_19_TeamME_TeamA2",3,2,3,62487,2,2
"10","1902_19_TeamME_TeamA2",3,2,3,62487,0,5
"11","1902_19_TeamME_TeamA2",4,2,4,76287,1,1
"12","1902_19_TeamME_TeamA2",4,2,4,76837,2,2
"13","1902_19_TeamME_TeamA2",4,2,4,76837,0,5
"14","1902_19_TeamME_TeamA2",5,2,5,91187,1,1
"15","1902_19_TeamME_TeamA2",5,2,5,91637,10,4
"16","1902_19_TeamME_TeamA2",5,2,5,91737,0,5
"17","1902_19_TeamME_TeamA2",6,2,6,115537,1,1
"18","1902_19_TeamME_TeamA2",6,2,6,115937,10,4
"19","1902_19_TeamME_TeamA2",6,2,6,116137,0,5
"20","1902_19_TeamME_TeamA2",7,2,7,137737,1,1
"21","1902_19_TeamME_TeamA2",7,2,7,138237,10,4
"22","1902_19_TeamME_TeamA2",7,2,7,138537,0,5
"23","1902_19_TeamME_TeamA2",8,2,8,162587,1,1
"24","1902_19_TeamME_TeamA2",8,2,8,162987,10,4
"25","1902_19_TeamME_TeamA2",8,2,8,163037,0,5
"26","1902_19_TeamME_TeamA2",9,2,9,187737,1,1
"27","1902_19_TeamME_TeamA2",9,2,9,188237,2,2
"28","1902_19_TeamME_TeamA2",9,2,9,188237,0,5
"29","1902_19_TeamME_TeamA2",10,2,10,203687,1,1
"30","1902_19_TeamME_TeamA2",10,2,10,204187,2,2
"31","1902_19_TeamME_TeamA2",10,2,10,204187,0,5
"32","1902_19_TeamME_TeamA2",11,3,11,233987,1,1
"33","1902_19_TeamME_TeamA2",11,3,11,234437,2,2
"34","1902_19_TeamME_TeamA2",11,3,11,234437,0,5
"35","1902_19_TeamME_TeamA2",12,3,12,273237,1,1
"36","1902_19_TeamME_TeamA2",12,3,12,273687,2,2
"37","1902_19_TeamME_TeamA2",12,3,12,273687,0,5
"38","1902_19_TeamME_TeamA2",13,3,13,296487,1,1
"39","1902_19_TeamME_TeamA2",13,3,13,296937,2,2
"40","1902_19_TeamME_TeamA2",13,3,13,296937,0,5
"41","1902_19_TeamME_TeamA2",14,3,14,314437,1,1
"42","1902_19_TeamME_TeamA2",14,3,14,314887,10,4
"43","1902_19_TeamME_TeamA2",14,3,14,315137,0,5
"44","1902_19_TeamME_TeamA2",15,3,15,341787,1,1
"45","1902_19_TeamME_TeamA2",15,3,15,342237,10,4
"46","1902_19_TeamME_TeamA2",15,3,15,342737,0,5
"47","1902_19_TeamME_TeamA2",16,3,16,364337,1,1
"48","1902_19_TeamME_TeamA2",16,3,16,364787,10,4
"49","1902_19_TeamME_TeamA2",16,3,16,367887,255,11
"50","1902_19_TeamME_TeamA2",16,3,16,368287,0,5
"51","1902_19_TeamME_TeamA2",17,4,17,409687,1,1
"52","1902_19_TeamME_TeamA2",17,4,17,410137,10,4
"53","1902_19_TeamME_TeamA2",17,4,17,410237,0,5
"54","1902_19_TeamME_TeamA2",18,4,18,426487,1,1
"55","1902_19_TeamME_TeamA2",18,4,18,426887,10,4
"56","1902_19_TeamME_TeamA2",18,4,18,427037,0,5
"57","1902_19_TeamME_TeamA2",19,4,19,452137,1,1
"58","1902_19_TeamME_TeamA2",19,4,19,452587,10,4
"59","1902_19_TeamME_TeamA2",19,4,19,452887,0,5
"60","1902_19_TeamME_TeamA2",20,4,20,471687,1,1
"61","1902_19_TeamME_TeamA2",20,4,20,472137,10,4
"62","1902_19_TeamME_TeamA2",20,4,20,472337,0,5
"63","1902_19_TeamME_TeamA2",21,4,21,496537,1,1
"64","1902_19_TeamME_TeamA2",21,4,21,496987,10,4
"65","1902_19_TeamME_TeamA2",21,4,21,497137,0,5
"66","1902_19_TeamME_TeamA2",22,4,22,515387,1,1
"67","1902_19_TeamME_TeamA2",22,4,22,515937,0,5
"68","1902_19_TeamME_TeamA2",22,4,22,515937,2,2
"69","1902_19_TeamME_TeamA2",23,4,23,531787,1,1
"70","1902_19_TeamME_TeamA2",23,4,23,532187,10,4
"71","1902_19_TeamME_TeamA2",23,4,23,532287,255,16
"72","1902_19_TeamME_TeamA2",23,4,23,532987,255,16
"73","1902_19_TeamME_TeamA2",23,4,23,533437,5,2
"74","1902_19_TeamME_TeamA2",23,4,23,535237,5,3
"75","1902_19_TeamME_TeamA2",23,4,23,536437,3,2
"76","1902_19_TeamME_TeamA2",23,4,23,536987,0,5
"77","1902_19_TeamME_TeamA2",24,5,24,740702,1,1
"78","1902_19_TeamME_TeamA2",24,5,24,741202,10,4
"79","1902_19_TeamME_TeamA2",24,5,24,742352,255,16
"80","1902_19_TeamME_TeamA2",24,5,24,742452,6,2
"81","1902_19_TeamME_TeamA2",24,5,24,744002,6,3
"82","1902_19_TeamME_TeamA2",24,5,24,745152,3,2
"83","1902_19_TeamME_TeamA2",24,5,24,745652,0,5
"84","1902_19_TeamME_TeamA2",25,5,25,774552,1,1
"85","1902_19_TeamME_TeamA2",25,5,25,775052,2,2
"86","1902_19_TeamME_TeamA2",25,5,25,775052,0,5
"87","1902_19_TeamME_TeamA2",26,6,26,789352,1,1
"88","1902_19_TeamME_TeamA2",26,6,26,789902,2,2
"89","1902_19_TeamME_TeamA2",26,6,26,789902,0,5
"90","1902_19_TeamME_TeamA2",27,6,27,815802,1,1
"91","1902_19_TeamME_TeamA2",27,6,27,816402,2,2
"92","1902_19_TeamME_TeamA2",27,6,27,816402,0,5
"93","1902_19_TeamME_TeamA2",28,6,28,830652,1,1
"94","1902_19_TeamME_TeamA2",28,6,28,831152,2,2
"95","1902_19_TeamME_TeamA2",28,6,28,831152,0,5
"96","1902_19_TeamME_TeamA2",29,6,29,844452,1,1
"97","1902_19_TeamME_TeamA2",29,6,29,844902,2,2
"98","1902_19_TeamME_TeamA2",29,6,29,844902,0,5
"99","1902_19_TeamME_TeamA2",30,6,30,863902,1,1
"100","1902_19_TeamME_TeamA2",30,6,30,864352,10,4
"101","1902_19_TeamME_TeamA2",30,6,30,864452,0,5
"102","1902_19_TeamME_TeamA2",31,6,31,891452,1,1
"103","1902_19_TeamME_TeamA2",31,6,31,891902,2,2
"104","1902_19_TeamME_TeamA2",31,6,31,891902,0,5
"105","1902_19_TeamME_TeamA2",32,7,32,936802,1,1
"106","1902_19_TeamME_TeamA2",32,7,32,937302,0,5
"107","1902_19_TeamME_TeamA2",32,7,32,937302,2,2
"108","1902_19_TeamME_TeamA2",33,7,33,978402,1,6
"109","1902_19_TeamME_TeamA2",33,7,33,978952,0,5
"110","1902_19_TeamME_TeamA2",33,7,33,978952,3,2
"111","1902_19_TeamME_TeamA2",34,7,34,1002702,1,1
"112","1902_19_TeamME_TeamA2",34,7,34,1003252,2,2
"113","1902_19_TeamME_TeamA2",34,7,34,1004002,2,3
"114","1902_19_TeamME_TeamA2",34,7,34,1005252,6,2
"115","1902_19_TeamME_TeamA2",34,7,34,1006652,0,5
"116","1902_19_TeamME_TeamA2",35,7,35,1048052,1,1
"117","1902_19_TeamME_TeamA2",35,7,35,1048502,2,2
"118","1902_19_TeamME_TeamA2",35,7,35,1048502,0,5
"119","1902_19_TeamME_TeamA2",36,7,36,1123152,1,1
"120","1902_19_TeamME_TeamA2",36,7,36,1123602,2,2
"121","1902_19_TeamME_TeamA2",36,7,36,1123602,0,5
"122","1902_19_TeamME_TeamA2",37,7,37,1152252,1,1
"123","1902_19_TeamME_TeamA2",37,7,37,1152652,10,4
"124","1902_19_TeamME_TeamA2",37,7,37,1155252,255,16
"125","1902_19_TeamME_TeamA2",37,7,37,1156202,255,16
"126","1902_19_TeamME_TeamA2",37,7,37,1156902,255,16
"127","1902_19_TeamME_TeamA2",37,7,37,1157502,8,2
"128","1902_19_TeamME_TeamA2",37,7,37,1159302,8,3
"129","1902_19_TeamME_TeamA2",37,7,37,1161702,255,16
"130","1902_19_TeamME_TeamA2",37,7,37,1162352,6,2
"131","1902_19_TeamME_TeamA2",37,7,37,1163052,0,5
"132","1902_19_TeamME_TeamA2",38,8,38,1256502,1,1
"133","1902_19_TeamME_TeamA2",38,8,38,1257002,2,2
"134","1902_19_TeamME_TeamA2",38,8,38,1257002,0,5
"135","1902_19_TeamME_TeamA2",39,8,39,1299552,1,1
"136","1902_19_TeamME_TeamA2",39,8,39,1300052,2,2
"137","1902_19_TeamME_TeamA2",39,8,39,1300052,0,5
"138","1902_19_TeamME_TeamA2",40,8,40,1327002,1,1
"139","1902_19_TeamME_TeamA2",40,8,40,1327502,2,2
"140","1902_19_TeamME_TeamA2",40,8,40,1327502,0,5
"141","1902_19_TeamME_TeamA2",41,8,41,1358152,1,1
"142","1902_19_TeamME_TeamA2",41,8,41,1358752,2,2
"143","1902_19_TeamME_TeamA2",41,8,41,1358752,0,5
"144","1902_19_TeamME_TeamA2",42,8,42,1390002,1,1
"145","1902_19_TeamME_TeamA2",42,8,42,1390552,2,2
"146","1902_19_TeamME_TeamA2",42,8,42,1390552,0,5
"147","1902_19_TeamME_TeamA2",43,9,43,1520252,1,1
"148","1902_19_TeamME_TeamA2",43,9,43,1520652,2,2
"149","1902_19_TeamME_TeamA2",43,9,43,1520652,0,5
"150","1902_19_TeamME_TeamA2",44,9,44,1541852,1,1
"151","1902_19_TeamME_TeamA2",44,9,44,1542302,2,2
"152","1902_19_TeamME_TeamA2",44,9,44,1542302,0,5
"153","1902_19_TeamME_TeamA2",45,9,45,1567202,1,1
"154","1902_19_TeamME_TeamA2",45,9,45,1567702,0,5
"155","1902_19_TeamME_TeamA2",45,9,45,1567702,2,2
